csv_file_name,peak_area,RT1_center,RT2_center,RT1_start,RT2_start,RT1_end,RT2_end,m/z,sample_name,class
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,371868.4600000001,4074.64,1.44,4074.64,1.48,4078.144,1.392,63,Jbilet_Winselwan,0
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,1760361.8,4074.64,2.176,4074.64,2.216,4078.144,2.128,63,Murchison_Pristine,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,249689.16000000003,6695.632,2.376,6695.632,2.416,6695.632,2.328,63,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,300923.43999999994,4078.144,2.168,4078.144,2.216,4078.144,2.12,63,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,614402.4199999999,6695.632,2.376,6695.632,2.432,6695.632,2.32,88,Orgueil,0
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,3556225.109999999,6040.384,2.136,6040.384,2.192,6043.888,2.08,176,Murchison_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,799958.6,9943.84,1.536,9940.336,1.576,9947.344,1.496,176,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,227716.54,9278.08,1.272,9278.08,1.296,9278.08,1.24,176,Lignite,1
231003_04_Icerland_Soil_300uLDCM_100oC24h.csv,209415.27,5490.256,1.008,5490.256,1.032,5490.256,0.984,162,Icerland_Soil,1
230823_06_Jarosite_Soil_300uLDCM_100oC24h.csv,46056.14,5493.76,1.28,5493.76,1.296,5493.76,1.256,162,Jarosite_Soil,1
230901_05_GSFC_soil_300uLDCM_100oC24h.csv,98983.85,5493.76,1.224,5493.76,1.248,5493.76,1.2,162,GSFC_soil,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,117633.35000000002,5490.256,1.28,5490.256,1.296,5493.76,1.256,162,Murchison_Soil,1
230823_01_Atacama_Soil_300uLDCM_100oC24h-001.csv,531655.65,5490.256,1.288,5490.256,1.304,5490.256,1.264,162,Atacama_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2061017.42,9943.84,1.544,9940.336,1.592,9947.344,1.496,162,Lignite,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,146748.66,8622.832,2.392,8622.832,2.448,8622.832,2.336,228,LEW85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,186522.9700000001,8927.68,1.8,8927.68,1.832,8931.184,1.76,228,Green_River_Shale_Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,482720.1099999999,7550.608,2.6,7550.608,2.648,7554.112,2.552,200,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,107482.46000000002,9029.296,1.168,9029.296,1.192,9029.296,1.144,200,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,104590.67,9088.864,1.048,9088.864,1.064,9088.864,1.024,214,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,76111.56,7943.056,1.408,7943.056,1.432,7943.056,1.384,214,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1054174.87,7960.576,2.008,7960.576,2.048,7964.08,1.968,238,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,536293.34,7224.736,2.296,7224.736,2.336,7224.736,2.248,210,Green_River_Shale_Soil,1
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,107572.25,6352.24,1.08,6352.24,1.104,6352.24,1.056,210,Jbilet_Winselwan,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,285737.59,6930.4,1.584,6930.4,1.616,6933.904,1.544,210,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,250962.0,8055.184,1.48,8055.184,1.512,8058.688,1.448,210,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,224153.7,7936.048,1.384,7936.048,1.408,7939.552,1.352,210,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,159612.0,8419.6,1.112,8419.6,1.136,8419.6,1.088,204,Green_River_Shale_Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,216510.7,7960.576,1.912,7960.576,1.952,7960.576,1.864,204,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,870866.2400000001,7957.072,1.912,7957.072,1.96,7957.072,1.856,204,Lignite,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,115168.52,7540.096,2.312,7540.096,2.336,7540.096,2.288,98,LEW85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,393951.3500000001,4071.136,1.88,4071.136,1.928,4074.64,1.824,98,LEW85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,31545.28,5406.16,1.488,5406.16,1.504,5406.16,1.464,166,LEW85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,325739.85,6611.536,1.56,6611.536,1.584,6611.536,1.536,166,Green_River_Shale_Soil,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,69827.85999999999,6587.008,1.432,6587.008,1.456,6587.008,1.408,166,Murchison_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,675591.73,7627.696,1.24,7627.696,1.272,7627.696,1.208,166,Lignite,1
231003_04_Icerland_Soil_300uLDCM_100oC24h.csv,16290.5,4810.48,1.008,4810.48,1.032,4810.48,0.976,172,Icerland_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,289918.92,8962.72,1.104,8962.72,1.12,8966.224,1.08,172,Green_River_Shale_Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,18456.0,6961.936,2.016,6961.936,2.032,6961.936,1.992,614,Orgueil,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,335737.5500000001,4176.256,1.736,4176.256,1.76,4179.76,1.704,67,ALH83100,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1455918.16,10108.528,1.64,10108.528,1.656,10112.032,1.616,67,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,928387.97,9828.208,1.504,9828.208,1.528,9828.208,1.48,67,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1225686.56,9786.16,1.328,9786.16,1.344,9789.664,1.312,67,Green_River_Shale_Soil,1
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,107095.04,3853.888,1.336,3853.888,1.36,3857.392,1.304,67,Murchison_Pristine,0
230823_05_Antarctica_Soil_300uLDCM_100oC24h-001.csv,29344.23,7133.632,1.088,7133.632,1.112,7133.632,1.064,67,Antarctica_Soil,1
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,21506.98,6488.896,1.056,6488.896,1.072,6488.896,1.032,199,Jbilet_Winselwan,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,629607.97,9029.296,1.168,9029.296,1.192,9029.296,1.144,199,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,141375.44,9285.088,1.144,9285.088,1.168,9285.088,1.12,358,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,51893.11,9779.152,1.896,9779.152,1.936,9782.656,1.856,364,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,20806.32,9029.296,1.176,9029.296,1.2,9029.296,1.144,364,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,20315.0,10105.024,1.608,10105.024,1.624,10105.024,1.584,370,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,61731.0,9463.792,1.424,9463.792,1.456,9467.296,1.384,370,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,18188.88,10553.536,1.872,10553.536,1.888,10553.536,1.848,370,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1180921.37,9537.376,1.248,9533.872,1.272,9540.88,1.216,371,Green_River_Shale_Soil,1
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,38188.11,8945.2,1.4,8941.696,1.416,8948.704,1.376,371,Murchison_Pristine,0
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,64222.1,9243.04,1.192,9243.04,1.216,9246.544,1.168,371,Rio_Tinto_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,137301.0,9793.168,1.432,9793.168,1.456,9796.672,1.4,365,Green_River_Shale_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,26832.0,9470.8,1.232,9470.8,1.256,9470.8,1.208,365,Rio_Tinto_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,31103.44,9351.664,1.16,9351.664,1.184,9351.664,1.128,365,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,37495.29000000001,9281.584,1.144,9281.584,1.168,9285.088,1.12,359,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,122785.25,5987.824,1.728,5987.824,1.768,5987.824,1.688,66,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,606226.7100000001,7610.176,2.008,7610.176,2.064,7613.68,1.952,198,Green_River_Shale_Soil,1
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,309409.98999999993,6485.392,1.048,6485.392,1.072,6488.896,1.016,198,Jbilet_Winselwan,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2347093.33,7627.696,1.24,7627.696,1.272,7627.696,1.208,198,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,5267766.0,5987.824,1.728,5987.824,1.76,5987.824,1.688,173,Green_River_Shale_Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,53462.91,7960.576,1.608,7960.576,1.64,7960.576,1.568,173,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,3602266.35,7529.584,1.176,7529.584,1.208,7529.584,1.144,173,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,3377436.38,7053.04,1.44,7053.04,1.464,7053.04,1.408,99,Green_River_Shale_Soil,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,978301.47,9036.304,1.176,9036.304,1.208,9036.304,1.144,167,LEW85311,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,67159.95999999999,9036.304,1.192,9036.304,1.216,9039.808,1.168,167,ALH83100,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,469503.22,7224.736,2.296,7224.736,2.336,7224.736,2.248,167,Green_River_Shale_Soil,1
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,340928.75999999995,6485.392,1.04,6485.392,1.064,6488.896,1.016,167,Jbilet_Winselwan,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2070982.44,7627.696,1.24,7627.696,1.272,7627.696,1.208,167,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,20059.26,7350.88,2.704,7350.88,2.72,7350.88,2.68,629,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,19424.0,7431.472,2.56,7431.472,2.576,7431.472,2.536,588,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,101952.41,7498.048,2.552,7498.048,2.6,7498.048,2.496,205,LEW85311,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,110997.05,7508.56,2.152,7508.56,2.192,7508.56,2.104,205,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,65174.07,6488.896,1.288,6488.896,1.312,6488.896,1.264,205,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,906154.32,10550.032,1.832,10550.032,1.856,10553.536,1.808,205,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,56381.48,7410.448,1.192,7410.448,1.208,7410.448,1.168,211,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,429860.26,7865.968,1.224,7865.968,1.248,7865.968,1.2,211,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,16172.75,7256.272,2.064,7256.272,2.08,7259.776,2.04,577,Orgueil,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1260610.7099999995,7960.576,2.008,7960.576,2.04,7964.08,1.968,239,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1120719.12,7340.368,1.264,7340.368,1.288,7340.368,1.232,239,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,593664.01,9088.864,1.048,9088.864,1.064,9088.864,1.024,213,Green_River_Shale_Soil,1
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,129246.0,6485.392,1.04,6485.392,1.064,6488.896,1.016,213,Jbilet_Winselwan,0
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,22648.0,9933.328,1.568,9933.328,1.592,9933.328,1.536,213,Rio_Tinto_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,15810.5,9758.128,1.48,9758.128,1.496,9758.128,1.456,213,Rio_Tinto_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,496568.98,7943.056,1.416,7943.056,1.448,7943.056,1.384,213,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1360766.14,5069.776,1.176,5069.776,1.192,5069.776,1.152,159,Green_River_Shale_Soil,1
230823_06_Jarosite_Soil_300uLDCM_100oC24h.csv,73472.0,5742.544,1.04,5742.544,1.056,5742.544,1.016,159,Jarosite_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,44439.25,9758.128,1.48,9758.128,1.504,9758.128,1.456,159,Rio_Tinto_Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,207552.0,7319.344,1.176,7319.344,1.2,7319.344,1.152,159,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,3833632.57,7529.584,1.176,7529.584,1.208,7529.584,1.144,159,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,419019.3900000001,6450.352,1.056,6450.352,1.072,6450.352,1.032,171,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,702560.64,7529.584,1.176,7529.584,1.208,7529.584,1.144,171,Lignite,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,94968.04,6587.008,1.432,6587.008,1.456,6587.008,1.408,165,Murchison_Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,219583.95,6488.896,1.288,6488.896,1.32,6488.896,1.256,165,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1397755.89,7627.696,1.24,7627.696,1.272,7627.696,1.208,165,Lignite,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,4481731.149999999,9036.304,1.176,9036.304,1.208,9036.304,1.144,70,LEW85311,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,298322.77,9036.304,1.192,9036.304,1.216,9039.808,1.168,70,ALH83100,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,334475.5300000001,5987.824,1.728,5987.824,1.776,5987.824,1.672,64,Green_River_Shale_Soil,1
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,244840.5,4074.64,1.44,4074.64,1.48,4078.144,1.392,64,Jbilet_Winselwan,0
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,1086547.32,4074.64,2.176,4074.64,2.216,4074.64,2.136,64,Murchison_Pristine,0
230823_01_Atacama_Soil_300uLDCM_100oC24h-001.csv,75617.72,5490.256,1.28,5490.256,1.304,5490.256,1.256,64,Atacama_Soil,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,255187.84000000003,4743.904,1.632,4743.904,1.664,4743.904,1.592,58,LEW85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,10191618.090000002,6863.824,1.008,6863.824,1.032,6867.328,0.984,58,Green_River_Shale_Soil,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,136411.58,6863.824,1.008,6863.824,1.024,6867.328,0.984,58,Murchison_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,291096.02,6867.328,1.008,6867.328,1.024,6867.328,0.984,58,Rio_Tinto_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,95226.0,9243.04,1.192,9239.536,1.2,9246.544,1.176,415,Rio_Tinto_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,72072.07,9786.16,1.32,9786.16,1.344,9789.664,1.296,401,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,124214.0,9943.84,1.528,9943.84,1.552,9943.84,1.504,367,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1581404.64,9943.84,1.544,9943.84,1.592,9947.344,1.496,367,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,325919.34,10108.528,1.616,10105.024,1.672,10112.032,1.56,398,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,47976.0,9775.648,1.736,9775.648,1.76,9775.648,1.704,399,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,44494.0,9208.0,1.056,9208.0,1.064,9211.504,1.04,399,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,279261.0,9786.16,1.328,9786.16,1.36,9789.664,1.288,400,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,43169.51,9793.168,1.416,9793.168,1.448,9796.672,1.384,366,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,218765.42,9278.08,1.16,9278.08,1.184,9281.584,1.128,414,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,4758833.99,6863.824,1.008,6863.824,1.032,6867.328,0.984,59,Green_River_Shale_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,137657.0,6867.328,1.008,6867.328,1.024,6867.328,0.984,59,Rio_Tinto_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,484483.94,5987.824,1.728,5987.824,1.768,5987.824,1.68,65,Green_River_Shale_Soil,1
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,128428.25,4074.64,2.168,4074.64,2.208,4074.64,2.128,65,Murchison_Pristine,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,391899.49,7641.712,2.24,7641.712,2.296,7645.216,2.176,164,LEW85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,241562.2,8419.6,1.112,8419.6,1.136,8419.6,1.088,164,Green_River_Shale_Soil,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,136769.32,5809.12,1.408,5809.12,1.432,5809.12,1.376,170,LEW85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1638043.31,7904.512,1.312,7904.512,1.336,7904.512,1.288,170,Green_River_Shale_Soil,1
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,309519.39,5809.12,1.16,5809.12,1.184,5809.12,1.128,170,Jbilet_Winselwan,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,24081.13,6033.376,1.64,6033.376,1.664,6033.376,1.608,170,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,820441.29,5872.192,1.568,5872.192,1.6,5872.192,1.536,170,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,481598.35,6450.352,1.056,6450.352,1.072,6450.352,1.032,158,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1880368.99,9782.656,1.92,9782.656,1.968,9786.16,1.872,158,Lignite,1
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,635000.83,6485.392,1.04,6485.392,1.064,6488.896,1.016,212,Jbilet_Winselwan,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,124075.72,10108.528,1.872,10108.528,1.896,10108.528,1.848,212,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,730994.8,10108.528,1.624,10105.024,1.664,10112.032,1.576,206,Green_River_Shale_Soil,1
230823_01_Atacama_Soil_300uLDCM_100oC24h-001.csv,76063.79000000001,10006.912,1.04,10006.912,1.056,10010.416,1.016,206,Atacama_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,82781.81,9239.536,1.2,9236.032,1.224,9243.04,1.168,206,Rio_Tinto_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,270062.14,10550.032,1.832,10550.032,1.856,10553.536,1.808,206,Lignite,1
